cycle_id,agg_bar_offset,agg_idx,tick_bar_offset,price,direction,pnl_ticks,mfe_ticks,mae_ticks,signed_chop,dchop,d2chop,signed_slope,dr2,dslope,r2,choppiness,slope_abs,agg_bar_range
305,10,11041,2623,24927.50,1,4.000000,33.000000,16.000000,-0.023810,-0.316190,-0.569984,-0.125000,-0.990606,-2.000000,0.008242,0.023810,0.125000,3.750000
305,11,11042,2873,24934.25,1,31.000000,33.000000,16.000000,0.265625,0.241815,0.558006,2.125000,0.379504,2.000000,0.387746,0.265625,2.125000,8.250000
305,12,11043,3123,24934.25,1,31.000000,38.000000,16.000000,0.435484,0.169859,-0.071957,3.375000,0.362254,1.250000,0.750000,0.435484,3.375000,3.500000
305,13,11044,3177,24936.75,1,41.000000,41.000000,16.000000,0.032258,-0.403226,-0.573085,0.250000,0.000000,-3.125000,0.750000,0.032258,0.250000,3.750000
306,0,11048,244,24938.25,-1,11.000000,15.000000,2.000000,0.098361,-0.268306,-0.489518,0.750000,-0.793374,-2.000000,0.182432,0.098361,0.750000,4.250000
306,1,11049,494,24935.50,-1,22.000000,22.000000,2.000000,-0.351852,0.253491,0.521797,-2.375000,0.809326,1.625000,0.991758,0.351852,2.375000,4.250000
306,2,11050,744,24934.75,-1,25.000000,31.000000,2.000000,-0.274510,-0.077342,-0.330833,-1.750000,-0.089918,-0.625000,0.901840,0.274510,1.750000,4.250000
306,3,11051,994,24939.75,-1,5.000000,31.000000,2.000000,0.298246,0.023736,0.101078,2.125000,-0.280780,0.375000,0.621060,0.298246,2.125000,5.750000
306,4,11052,1244,24939.25,-1,7.000000,31.000000,2.000000,0.333333,0.035088,0.011352,2.250000,0.046522,0.125000,0.667582,0.333333,2.250000,3.500000
306,5,11053,1494,24938.25,-1,11.000000,31.000000,7.000000,-0.107143,-0.226190,-0.261278,-0.750000,0.296703,-1.500000,0.964286,0.107143,0.750000,4.750000
306,6,11054,1744,24933.75,-1,29.000000,31.000000,7.000000,-0.385965,0.278822,0.505013,-2.750000,-0.083218,2.000000,0.881068,0.385965,2.750000,6.000000
306,7,11055,1994,24936.00,-1,20.000000,36.000000,7.000000,-0.147541,-0.238424,-0.517246,-1.125000,-0.631068,-1.625000,0.250000,0.147541,1.125000,4.500000
306,8,11056,2244,24934.25,-1,27.000000,36.000000,7.000000,0.032258,-0.115283,0.123141,0.250000,-0.205224,-0.875000,0.044776,0.032258,0.250000,5.000000
306,9,11057,2494,24935.50,-1,22.000000,36.000000,7.000000,-0.033898,0.001640,0.116923,-0.250000,0.032147,0.000000,0.076923,0.033898,0.250000,5.250000
306,10,11058,2744,24935.00,-1,24.000000,36.000000,7.000000,0.049180,0.015282,0.013642,0.375000,0.278340,0.125000,0.355263,0.049180,0.375000,5.000000
306,11,11059,2913,24931.00,-1,40.000000,40.000000,7.000000,-0.369231,0.320050,0.304768,-3.000000,0.456767,2.625000,0.812030,0.369231,3.000000,6.000000
307,0,11063,239,24928.25,-1,28.000000,28.000000,2.000000,0.012987,-0.494705,-0.902398,0.125000,-0.917481,-4.000000,0.001248,0.012987,0.125000,7.500000
307,1,11064,489,24926.25,-1,36.000000,39.000000,2.000000,-0.372093,0.359106,0.853811,-4.000000,0.921829,3.875000,0.923077,0.372093,4.000000,6.750000
307,2,11065,564,24925.25,-1,40.000000,40.000000,2.000000,-0.316456,-0.055637,-0.414743,-3.125000,0.035512,-0.875000,0.958589,0.316456,3.125000,5.500000
308,0,11078,249,24914.75,-1,15.000000,22.000000,4.000000,-0.013699,-0.510111,-0.649305,-0.125000,-0.988851,-4.000000,0.003555,0.013699,0.125000,6.500000
308,1,11079,499,24916.75,-1,7.000000,22.000000,4.000000,-0.109375,0.095676,0.605787,-0.875000,0.213901,0.750000,0.217456,0.109375,0.875000,4.000000
308,2,11080,749,24912.25,-1,25.000000,26.000000,4.000000,-0.140845,0.031470,-0.064206,-1.250000,0.089921,0.375000,0.307377,0.140845,1.250000,7.250000
308,3,11081,903,24908.50,-1,40.000000,40.000000,4.000000,-0.470588,0.329743,0.298273,-4.000000,0.687442,2.750000,0.994819,0.470588,4.000000,5.750000
309,0,11088,249,24899.25,1,18.000000,20.000000,3.000000,-0.053571,-0.446429,-0.660714,-0.375000,-0.797240,-2.500000,0.017442,0.053571,0.375000,5.750000
309,1,11089,499,24896.50,1,7.000000,24.000000,3.000000,0.104478,0.050906,0.497335,0.875000,0.131344,0.500000,0.148785,0.104478,0.875000,5.000000
309,2,11090,749,24895.75,1,4.000000,24.000000,3.000000,-0.259259,0.154782,0.103875,-1.750000,0.753055,0.875000,0.901840,0.259259,1.750000,2.750000
309,3,11091,999,24901.00,1,25.000000,29.000000,3.000000,0.305085,0.045825,-0.108956,2.250000,-0.273934,0.500000,0.627907,0.305085,2.250000,7.000000
309,4,11092,1249,24897.50,1,11.000000,29.000000,3.000000,0.127273,-0.177812,-0.223638,0.875000,-0.520764,-1.375000,0.107143,0.127273,0.875000,4.000000
309,5,11093,1499,24896.25,1,6.000000,29.000000,3.000000,-0.339286,0.212013,0.389825,-2.375000,0.823270,1.500000,0.930412,0.339286,2.375000,3.000000
309,6,11094,1749,24893.00,1,-7.000000,29.000000,16.000000,-0.346154,0.006868,-0.205145,-2.250000,0.007812,-0.125000,0.938224,0.346154,2.250000,6.000000
309,7,11095,1999,24893.25,1,-6.000000,29.000000,16.000000,-0.214286,-0.131868,-0.138736,-1.500000,-0.250326,-0.750000,0.687898,0.214286,1.500000,5.000000
309,8,11096,2249,24898.75,1,16.000000,29.000000,16.000000,0.348485,0.134199,0.266067,2.875000,0.094646,1.375000,0.782544,0.348485,2.875000,5.500000
309,9,11097,2499,24895.75,1,4.000000,29.000000,16.000000,0.153846,-0.194639,-0.328838,1.250000,-0.576500,-1.625000,0.206044,0.153846,1.250000,5.750000
309,10,11098,2749,24894.50,1,-1.000000,29.000000,16.000000,-0.288136,0.134289,0.328928,-2.125000,0.740463,0.875000,0.946507,0.288136,2.125000,3.500000
309,11,11099,2999,24891.50,1,-13.000000,29.000000,16.000000,-0.309091,0.020955,-0.113334,-2.125000,0.000000,0.000000,0.946507,0.309091,2.125000,4.500000
309,12,11100,3249,24893.75,1,-4.000000,29.000000,16.000000,-0.063830,-0.245261,-0.266216,-0.375000,-0.888814,-1.750000,0.057692,0.063830,0.375000,3.750000
309,13,11101,3499,24893.25,1,-6.000000,29.000000,16.000000,0.140000,0.076170,0.321431,0.875000,0.490815,0.500000,0.548507,0.140000,0.875000,4.250000
309,14,11102,3749,24889.25,1,-22.000000,29.000000,32.000000,-0.305085,0.165085,0.088915,-2.250000,0.283684,1.375000,0.832192,0.305085,2.250000,6.750000
309,15,11103,3999,24885.00,1,-39.000000,29.000000,39.000000,-0.492537,0.187453,0.022368,-4.125000,0.167502,1.875000,0.999694,0.492537,4.125000,5.750000
309,16,11104,4249,24886.50,1,-26.000000,29.000000,40.000000,-0.166667,-0.325871,-0.513323,-1.375000,-0.592743,-2.750000,0.406951,0.166667,1.375000,4.000000
309,17,11105,4499,24887.00,1,-22.000000,29.000000,40.000000,0.137931,-0.028736,0.297135,1.000000,0.516126,-0.375000,0.923077,0.137931,1.000000,4.750000
309,18,11106,4749,24889.75,1,0.000000,29.000000,40.000000,0.260000,0.122069,0.150805,1.625000,-0.060832,0.625000,0.862245,0.260000,1.625000,3.750000
309,19,11107,4999,24886.25,1,-28.000000,29.000000,40.000000,-0.052632,-0.207368,-0.329437,-0.375000,-0.820834,-1.250000,0.041411,0.052632,0.375000,5.750000
309,20,11108,5249,24883.25,1,-52.000000,29.000000,40.000000,-0.464286,0.411654,0.619023,-3.250000,0.956620,2.875000,0.998031,0.464286,3.250000,4.500000
309,21,11109,5499,24881.75,1,-64.000000,29.000000,56.000000,-0.257143,-0.207143,-0.618797,-2.250000,-0.033746,-1.000000,0.964286,0.257143,2.250000,7.250000
309,22,11110,5749,24878.00,1,-94.000000,29.000000,56.000000,-0.304348,0.047205,0.254348,-2.625000,-0.021978,0.375000,0.942308,0.304348,2.625000,5.500000
309,23,11111,5999,24879.00,1,-86.000000,29.000000,56.000000,-0.177419,-0.126928,-0.174133,-1.375000,-0.440926,-1.250000,0.501381,0.177419,1.375000,2.750000
309,24,11112,6249,24884.00,1,-46.000000,29.000000,56.000000,0.400000,0.222581,0.349509,3.000000,0.369587,1.625000,0.870968,0.400000,3.000000,6.750000
309,25,11113,6499,24883.50,1,-50.000000,29.000000,56.000000,0.327273,-0.072727,-0.295308,2.250000,-0.203385,-0.750000,0.667582,0.327273,2.250000,4.250000
309,26,11114,6749,24881.75,1,-64.000000,29.000000,56.000000,-0.145161,-0.182111,-0.109384,-1.125000,0.239134,-1.125000,0.906716,0.145161,1.125000,4.500000
309,27,11115,6999,24881.00,1,-70.000000,29.000000,56.000000,-0.192308,0.047146,0.229258,-1.250000,0.042651,0.125000,0.949367,0.192308,1.250000,4.250000
309,28,11116,7249,24878.00,1,-94.000000,29.000000,56.000000,-0.263158,0.070850,0.023704,-1.875000,-0.056510,0.625000,0.892857,0.263158,1.875000,5.500000
309,29,11117,7477,24874.75,1,-120.00,29.000000,60.000000,-0.372881,0.109723,0.038873,-2.750000,0.104396,0.875000,0.997253,0.372881,2.750000,5.000000
310,0,11120,249,24883.50,-1,23.000000,26.000000,2.000000,-0.044944,-0.658760,-1.041476,-0.500000,-0.955256,-6.625000,0.022181,0.044944,0.500000,7.000000
310,1,11121,499,24883.50,-1,23.000000,33.000000,2.000000,-0.390625,0.345681,1.004441,-3.125000,0.727819,2.625000,0.750000,0.390625,3.125000,3.500000
310,2,11122,749,24887.25,-1,8.000000,33.000000,2.000000,0.245902,-0.144723,-0.490405,1.875000,0.000000,-1.250000,0.750000,0.245902,1.875000,4.750000
310,3,11123,999,24881.75,-1,30.000000,33.000000,2.000000,-0.111111,-0.134791,0.009933,-0.875000,-0.653034,-1.000000,0.096966,0.111111,0.875000,7.500000
310,4,11124,1037,24879.25,-1,40.000000,40.000000,2.000000,-0.614458,0.503347,0.638137,-6.375000,0.896794,5.500000,0.993760,0.614458,6.375000,8.500000
311,0,11152,249,24878.75,-1,14.000000,29.000000,1.000000,0.000000,-0.383333,-0.531373,0.000000,-0.984491,-2.875000,0.000000,0.000000,0.000000,7.500000
311,1,11153,499,24877.75,-1,18.000000,29.000000,1.000000,-0.281250,0.281250,0.664583,-2.250000,0.906716,2.250000,0.906716,0.281250,2.250000,4.000000
311,2,11154,749,24884.25,-1,-8.000000,29.000000,8.000000,0.268293,-0.012957,-0.294207,2.750000,-0.289369,0.500000,0.617347,0.268293,2.750000,9.000000
311,3,11155,999,24885.25,-1,-12.000000,29.000000,17.000000,0.454545,0.186253,0.199210,3.750000,0.230643,1.000000,0.847990,0.454545,3.750000,3.500000
311,4,11156,1249,24886.50,-1,-17.000000,29.000000,27.000000,0.136364,-0.318182,-0.504435,1.125000,0.147912,-2.625000,0.995902,0.136364,1.125000,4.000000
311,5,11157,1499,24890.75,-1,-34.000000,29.000000,37.000000,0.440000,0.303636,0.621818,2.750000,-0.086127,1.625000,0.909774,0.440000,2.750000,5.000000
311,6,11158,1749,24891.25,-1,-36.000000,29.000000,39.000000,0.422222,-0.017778,-0.321414,2.375000,-0.081793,-0.375000,0.827982,0.422222,2.375000,2.250000
311,7,11159,1999,24885.50,-1,-13.000000,29.000000,39.000000,-0.396226,-0.025996,-0.008218,-2.625000,-0.148824,0.250000,0.679158,0.396226,2.625000,6.000000
311,8,11160,2249,24879.25,-1,12.000000,29.000000,39.000000,-0.800000,0.403774,0.429769,-6.000000,0.320264,3.375000,0.999422,0.800000,6.000000,6.750000
311,9,11161,2499,24884.50,-1,-9.000000,29.000000,39.000000,-0.053333,-0.746667,-1.150440,-0.500000,-0.977240,-5.500000,0.022181,0.053333,0.500000,6.000000
311,10,11162,2749,24890.00,-1,-31.000000,29.000000,39.000000,0.565789,0.512456,1.259123,5.375000,0.977639,4.875000,0.999820,0.565789,5.375000,6.250000
311,11,11163,2999,24888.00,-1,-23.000000,29.000000,39.000000,0.215385,-0.350405,-0.862861,1.750000,-0.604658,-3.625000,0.395161,0.215385,1.750000,4.000000
311,12,11164,3249,24893.75,-1,-52.000000,29.000000,40.000000,0.227273,0.011888,0.362293,1.875000,0.017430,0.125000,0.412592,0.227273,1.875000,6.250000
311,13,11165,3499,24893.50,-1,-50.000000,29.000000,40.000000,0.415094,0.187822,0.175934,2.750000,0.303385,0.875000,0.715976,0.415094,2.750000,3.000000
311,14,11166,3749,24889.00,-1,-14.000000,29.000000,40.000000,-0.311475,-0.103619,-0.291441,-2.375000,0.073382,-0.375000,0.789359,0.311475,2.375000,6.000000
311,15,11167,3999,24886.00,-1,10.000000,29.000000,40.000000,-0.545455,0.233979,0.337598,-3.750000,0.197484,1.375000,0.986842,0.545455,3.750000,4.750000
311,16,11168,4083,24882.25,-1,40.000000,29.000000,40.000000,-0.437500,-0.107955,-0.341934,-3.500000,0.006401,-0.250000,0.993243,0.437500,3.500000,5.250000
312,0,11173,234,24879.00,-1,13.000000,26.000000,0.000000,-0.065934,-0.407750,-0.604326,-0.750000,-0.555181,-3.750000,0.296703,0.065934,0.750000,6.500000
312,1,11174,484,24873.50,-1,35.000000,37.000000,0.000000,-0.445946,0.380012,0.787762,-4.125000,0.667582,3.375000,0.964286,0.445946,4.125000,6.500000
312,2,11175,549,24872.25,-1,40.000000,40.000000,0.000000,-0.528571,0.082625,-0.297386,-4.625000,0.023924,0.500000,0.988210,0.528571,4.625000,4.500000
313,0,11189,238,24866.50,1,10.000000,14.000000,4.000000,0.062500,-0.390625,-0.493750,0.500000,-0.502347,-3.125000,0.324324,0.062500,0.500000,4.500000
313,1,11190,488,24866.50,1,10.000000,22.000000,4.000000,0.129630,0.067130,0.457755,0.875000,0.425676,0.375000,0.750000,0.129630,0.875000,4.500000
313,2,11191,738,24866.50,1,10.000000,22.000000,4.000000,0.000000,-0.129630,-0.196759,0.000000,-0.750000,-0.875000,0.000000,0.000000,0.000000,4.250000
313,3,11192,988,24866.75,1,11.000000,22.000000,4.000000,0.021277,0.021277,0.150906,0.125000,0.750000,0.125000,0.750000,0.021277,0.125000,3.000000
313,4,11193,1238,24863.75,1,-1.000000,22.000000,4.000000,-0.239130,0.217854,0.196577,-1.375000,-0.067669,1.250000,0.682331,0.239130,1.375000,4.250000
313,5,11194,1488,24867.75,1,15.000000,22.000000,9.000000,0.072727,-0.166403,-0.384257,0.500000,-0.624639,-0.875000,0.057692,0.072727,0.500000,6.500000
313,6,11195,1738,24872.00,1,32.000000,34.000000,9.000000,0.500000,0.427273,0.593676,4.125000,0.942002,3.625000,0.999694,0.500000,4.125000,5.750000
313,7,11196,1789,24874.00,1,40.000000,40.000000,9.000000,-0.025641,-0.474359,-0.901632,-0.250000,-0.990520,-3.875000,0.009174,0.025641,0.250000,7.250000
314,0,11196,199,24867.25,-1,27.000000,29.000000,0.000000,-0.025641,-0.474359,-0.901632,-0.250000,-0.990520,-3.875000,0.009174,0.025641,0.250000,7.250000
314,1,11197,349,24863.75,-1,41.000000,41.000000,0.000000,-0.481481,0.455840,0.930199,-4.875000,0.990607,4.625000,0.999781,0.481481,4.875000,7.250000
315,0,11218,170,24856.50,1,12.000000,20.000000,2.000000,0.044118,-0.409007,-0.306577,0.375000,-0.446198,-3.250000,0.355263,0.044118,0.375000,5.500000
315,1,11219,420,24862.25,1,35.000000,38.000000,2.000000,0.437500,0.393382,0.802390,3.500000,0.523661,3.125000,0.878924,0.437500,3.500000,7.000000
315,2,11220,435,24863.50,1,40.000000,40.000000,2.000000,0.447761,0.010261,-0.383121,3.750000,0.034473,0.250000,0.913396,0.447761,3.750000,4.250000
316,0,11238,249,24856.00,1,13.000000,21.000000,5.000000,-0.050633,-0.269367,-0.460796,-0.500000,-0.894662,-2.500000,0.050633,0.050633,0.500000,6.500000
316,1,11239,499,24857.50,1,19.000000,24.000000,5.000000,0.220930,0.170297,0.439664,2.375000,0.906081,1.875000,0.956714,0.220930,2.375000,7.000000
316,2,11240,749,24859.50,1,27.000000,31.000000,5.000000,0.179487,-0.041443,-0.211740,1.750000,0.036529,-0.625000,0.993243,0.179487,1.750000,6.000000
316,3,11241,999,24859.75,1,28.000000,31.000000,5.000000,0.113924,-0.065563,-0.024120,1.125000,-0.161051,-0.625000,0.832192,0.113924,1.125000,6.750000
316,4,11242,1200,24862.75,1,40.000000,40.000000,5.000000,0.166667,0.052743,0.118306,1.500000,-0.020162,0.375000,0.812030,0.166667,1.500000,5.250000
317,0,11251,249,24854.50,1,10.000000,13.000000,7.000000,-0.056604,-0.346622,-0.206991,-0.375000,-0.941775,-2.750000,0.057692,0.056604,0.375000,5.000000
317,1,11252,499,24854.75,1,11.000000,34.000000,7.000000,0.161290,0.104687,0.451309,1.250000,0.766484,0.875000,0.824176,0.161290,1.250000,7.500000
317,2,11253,749,24855.25,1,13.000000,35.000000,7.000000,0.038462,-0.122829,-0.227515,0.375000,0.140110,-0.875000,0.964286,0.038462,0.375000,7.000000
317,3,11254,999,24856.25,1,17.000000,35.000000,7.000000,0.077922,0.039461,0.162289,0.750000,0.000000,0.375000,0.964286,0.077922,0.750000,4.750000
317,4,11255,1249,24860.75,1,35.000000,35.000000,7.000000,0.289474,0.211552,0.172091,2.750000,-0.083218,2.000000,0.881068,0.289474,2.750000,7.250000
317,5,11256,1303,24862.25,1,41.000000,41.000000,7.000000,0.285714,-0.003759,-0.215311,2.250000,-0.131068,-0.500000,0.750000,0.285714,2.250000,3.750000
318,0,11269,226,24864.25,1,21.000000,24.000000,1.000000,0.014706,-0.485294,-0.903327,0.125000,-0.981319,-3.750000,0.001969,0.014706,0.125000,6.250000
318,1,11270,476,24857.00,1,-8.000000,24.000000,11.000000,-0.111111,0.096405,0.581699,-1.125000,0.089938,1.000000,0.091906,0.111111,1.125000,8.250000
318,2,11271,726,24854.00,1,-20.000000,24.000000,22.000000,-0.569444,0.458333,0.361928,-5.125000,0.853893,4.000000,0.945799,0.569444,5.125000,3.500000
318,3,11272,976,24860.75,1,7.000000,24.000000,22.000000,0.194805,-0.374639,-0.832973,1.875000,-0.638422,-3.250000,0.307377,0.194805,1.875000,7.500000
318,4,11273,1226,24862.25,1,13.000000,24.000000,22.000000,0.600000,0.405195,0.779834,4.125000,0.573691,2.250000,0.881068,0.600000,4.125000,2.750000
318,5,11274,1476,24860.25,1,5.000000,24.000000,22.000000,-0.032258,-0.567742,-0.972937,-0.250000,-0.823376,-3.875000,0.057692,0.032258,0.250000,5.250000
318,6,11275,1726,24858.25,1,-3.000000,24.000000,22.000000,-0.280702,0.248444,0.816186,-2.000000,0.942308,1.750000,1.000000,0.280702,2.000000,6.250000
318,7,11276,1976,24854.00,1,-20.000000,24.000000,22.000000,-0.362319,0.081617,-0.166827,-3.125000,-0.041411,1.125000,0.958589,0.362319,3.125000,5.750000
318,8,11277,2226,24856.75,1,-9.000000,24.000000,30.000000,-0.084507,-0.277812,-0.359429,-0.750000,-0.837513,-2.375000,0.121076,0.084507,0.750000,5.750000
318,9,11278,2476,24850.00,1,-36.000000,24.000000,39.000000,-0.205128,0.120621,0.398433,-2.000000,0.226121,1.250000,0.347197,0.205128,2.000000,8.000000
318,10,11279,2726,24850.50,1,-28.000000,24.000000,40.000000,-0.347222,0.142094,0.021473,-3.125000,0.343156,1.125000,0.690353,0.347222,3.125000,4.250000
318,11,11280,2976,24851.50,1,-20.000000,24.000000,40.000000,0.092308,-0.254915,-0.397009,0.750000,0.273932,-2.375000,0.964286,0.092308,0.750000,4.000000
318,12,11281,3226,24850.25,1,-30.000000,24.000000,40.000000,-0.020833,-0.071474,0.183440,-0.125000,-0.928571,-0.625000,0.035714,0.020833,0.125000,3.750000
318,13,11282,3476,24850.50,1,-28.000000,24.000000,40.000000,-0.097561,0.076728,0.148202,-0.500000,0.535714,0.375000,0.571429,0.097561,0.500000,2.500000
318,14,11283,3726,24850.75,1,-26.000000,24.000000,40.000000,0.048780,-0.048780,-0.125508,0.250000,0.428571,-0.250000,1.000000,0.048780,0.250000,4.000000
318,15,11284,3976,24848.25,1,-46.000000,24.000000,40.000000,-0.191489,0.142709,0.191489,-1.125000,-0.332418,0.875000,0.667582,0.191489,1.125000,5.250000
318,16,11285,4226,24843.00,1,-88.000000,24.000000,49.000000,-0.484375,0.292886,0.150177,-3.875000,0.292138,2.750000,0.959720,0.484375,3.875000,6.750000
318,17,11286,4476,24839.75,1,-114.00,24.000000,57.000000,-0.531250,0.046875,-0.246011,-4.250000,0.022160,0.375000,0.981880,0.531250,4.250000,4.000000
318,18,11287,4488,24839.00,1,-120.00,24.000000,60.000000,-0.355932,-0.175318,-0.222193,-2.625000,-0.000426,-1.625000,0.981454,0.355932,2.625000,4.000000
319,0,11292,249,24846.25,-1,19.000000,19.000000,12.000000,-0.097561,-0.395590,-0.622074,-1.000000,-0.776184,-3.500000,0.175824,0.097561,1.000000,7.750000
319,1,11293,499,24844.00,-1,28.000000,32.000000,12.000000,-0.394366,0.296805,0.692395,-3.500000,0.783393,2.500000,0.959217,0.394366,3.500000,4.500000
319,2,11294,594,24841.00,-1,40.000000,40.000000,12.000000,-0.405797,0.011431,-0.285374,-3.500000,0.000000,0.000000,0.959217,0.405797,3.500000,5.000000
320,0,11304,220,24842.50,-1,-1.000000,4.000000,13.000000,0.011905,-0.388095,-0.375052,0.125000,-0.561155,-3.875000,0.010274,0.011905,0.125000,5.750000
320,1,11305,470,24845.00,-1,-11.000000,4.000000,16.000000,0.322034,0.310129,0.698224,2.375000,0.988804,2.250000,0.999077,0.322034,2.375000,4.750000
320,2,11306,720,24849.00,-1,-27.000000,4.000000,30.000000,0.400000,0.077966,-0.232163,3.250000,-0.016519,0.875000,0.982558,0.400000,3.250000,5.750000
320,3,11307,970,24849.00,-1,-27.000000,4.000000,34.000000,0.266667,-0.133333,-0.211299,2.000000,-0.232558,-1.250000,0.750000,0.266667,2.000000,4.500000
320,4,11308,1220,24851.50,-1,-34.000000,4.000000,40.000000,0.172414,-0.094253,0.039080,1.250000,0.000000,-0.750000,0.750000,0.172414,1.250000,4.250000
320,5,11309,1470,24848.00,-1,-6.000000,4.000000,40.000000,-0.064516,-0.107898,-0.013645,-0.500000,-0.673077,-0.750000,0.076923,0.064516,0.500000,6.750000
320,6,11310,1720,24845.00,-1,18.000000,19.000000,40.000000,-0.382353,0.317837,0.425734,-3.250000,0.921108,2.750000,0.998031,0.382353,3.250000,6.000000
320,7,11311,1828,24842.25,-1,40.000000,20.000000,40.000000,-0.481481,0.099129,-0.218708,-4.875000,-0.045024,1.625000,0.953008,0.481481,4.875000,7.500000
321,0,11314,247,24837.25,1,20.000000,24.000000,0.000000,0.000000,-0.315789,-0.212660,0.000000,-0.870968,-3.000000,0.000000,0.000000,0.000000,6.000000
321,1,11315,497,24840.00,1,31.000000,33.000000,0.000000,0.469697,0.469697,0.785486,3.875000,0.972672,3.875000,0.972672,0.469697,3.875000,4.000000
321,2,11316,548,24842.25,1,40.000000,40.000000,0.000000,0.381818,-0.087879,-0.557576,2.625000,0.026573,-1.250000,0.999245,0.381818,2.625000,3.750000
322,0,11327,243,24854.25,-1,6.000000,10.000000,3.000000,0.000000,-0.477273,-0.474545,0.000000,-0.942308,-2.625000,0.000000,0.000000,0.000000,3.250000
